,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
4545,4331,16,1 számú automata - Stop-Shop áruház,446,1021,Budapest,Hűvösvölgyi,138,,POINT (47.54018 18.96596),Hűvösvölgyi 138,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.54018,18.96596,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4579,4373,16,47 számú automata - Tesco,2506,6500,Baja,Gránátos utca,11,,POINT (46.19002 18.9345),Gránátos 11,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.1909963,18.935772,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,9102070527,OSM_object_type.node,2,0,2022-02-12 20:33:58.000000,"{'payment:cash': 'no', 'ref': 'MPL 47. Csomagautomata', 'brand': 'Magyar Posta Logisztika (MPL)', 'phone': '+36 1 421 7282', 'addr:street': 'Gránátos utca', 'parcel_mail_in': 'yes', 'addr:city': 'Baja', 'addr:postcode': '6501', 'payment:mastercard': 'yes', 'addr:country': 'HU', 'payment:visa': 'yes', 'opening_hours': '24/7', 'payment:visa_electron': 'yes', 'parcel_pickup': 'yes', 'addr:housenumber': '11', 'operator': 'Magyar Posta', 'amenity': 'parcel_locker', 'payment:cryptocurrencies': 'no', 'payment:maestro': 'yes', 'website': 'http://www.posta.hu/csomagautomata'}",,146.19275284,False
4580,4357,16,32 számú automata - Rókusi körút Tesco,2593,6724,Szeged,Rókusi körút,42-64,,POINT (46.27011 20.13802),Rókusi 42-64,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.2683879,20.1381205,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,6578331390,OSM_object_type.node,3,0,2022-02-12 20:33:58.000000,"{'ref': 'MPL 32. Csomagautomata', 'brand': 'Magyar Posta Logisztika (MPL)', 'outdoor': 'yes', 'addr:country': 'HU', 'parcel_mail_in': 'yes', 'payment:cash': 'no', 'addr:postcode': '6780', 'addr:city': 'Szeged', 'opening_hours': '24/7', 'operator': 'Magyar Posta', 'website': 'http://www.posta.hu/csomagautomata', 'parcel_pickup': 'yes', 'addr:housenumber': '42-64', 'amenity': 'parcel_locker', 'description': 'A Tesco parkoló felöli oldalán, a jobb oldali bejárat mellett.', 'addr:street': 'Rókusi körút', 'phone': '+36 1 421 7282', 'payment:contactless': 'yes'}",,191.64480417,False
4581,4354,16,29 számú automata - MÁV állomás,0,7100,Szekszárd,Pollack Mihály,1-49,,POINT (46.34741 18.71193),Pollack Mihály 1-49,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.34741,18.71193,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4582,4356,16,31 számú automata - ALDI,2857,7400,Kaposvár,Petőfi,56,,POINT (46.37087 17.8162),Petőfi 56,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.37087,17.8162,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4583,4353,16,28 számú automata - Spar,3020,7632,Pécs,Csontváry utca,2,,POINT (46.03993 18.22312),Csontváry 2,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.0388295,18.222684,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,9102070518,OSM_object_type.node,2,0,2022-02-12 20:33:58.000000,"{'ref': 'MPL 28. Csomagautomata', 'brand': 'Magyar Posta Logisztika (MPL)', 'outdoor': 'yes', 'addr:country': 'HU', 'parcel_mail_in': 'yes', 'payment:cash': 'no', 'addr:postcode': '7680', 'addr:city': 'Pécs', 'opening_hours': '24/7', 'operator': 'Magyar Posta', 'website': 'http://www.posta.hu/csomagautomata', 'parcel_pickup': 'yes', 'addr:housenumber': '2', 'amenity': 'parcel_locker', 'payment:contactless': 'yes', 'phone': '+36 1 421 7282', 'addr:street': 'Csontváry utca'}",,126.91351399,False
4584,4352,16,27 számú automata - MÁV állomás,3020,7623,Pécs,Indóház,6,,POINT (46.06696 18.22595),Indóház 6,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.06696,18.22595,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4585,4355,16,30 számú automata - Posta Feldolgozó,3291,8000,Székesfehérvár,Kaszap István utca,3,,POINT (47.18255 18.42075),Kaszap István 3,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.1826544,18.4201516,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,7146499207,OSM_object_type.node,3,0,2022-02-12 20:33:58.000000,"{'ref': 'MPL 30. Csomagautomata', 'brand': 'Magyar Posta Logisztika (MPL)', 'outdoor': 'yes', 'addr:country': 'HU', 'parcel_mail_in': 'yes', 'payment:cash': 'no', 'addr:postcode': '8050', 'addr:city': 'Székesfehérvár', 'opening_hours': '24/7', 'operator': 'Magyar Posta', 'website': 'http://www.posta.hu/csomagautomata', 'parcel_pickup': 'yes', 'addr:housenumber': '3', 'amenity': 'parcel_locker', 'payment:contactless': 'yes', 'phone': '+36 1 421 7282', 'addr:street': 'Kaszap István utca'}",,46.69043933,False
4586,4204,16,51 számú automata - Magyar Takarékszövetkezeti Bank Zrt.,3312,8087,Alcsútdoboz,Béke,1,,POINT (47.42617 18.60223),Béke 1,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.42617,18.60223,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4587,4347,16,22 számú automata - Veszprém 1 posta,3380,8200,Veszprém,Kossuth Lajos utca,19,,POINT (47.09321 17.91102),Kossuth Lajos 19,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.0932713,17.9106351,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,9102070520,OSM_object_type.node,2,0,2022-02-12 20:33:58.000000,"{'ref': 'MPL 22. Csomagautomata', 'brand': 'Magyar Posta Logisztika (MPL)', 'outdoor': 'yes', 'addr:country': 'HU', 'parcel_mail_in': 'yes', 'payment:cash': 'no', 'addr:postcode': '8210', 'addr:city': 'Veszprém', 'opening_hours': '24/7', 'operator': 'Magyar Posta', 'website': 'http://www.posta.hu/csomagautomata', 'parcel_pickup': 'yes', 'addr:housenumber': '19', 'amenity': 'parcel_locker', 'payment:contactless': 'yes', 'phone': '+36 1 421 7282', 'addr:street': 'Kossuth Lajos utca'}",,29.92451094,False
4588,4350,16,25 számú automata - Zala Pláza,3915,8900,Zalaegerszeg,Stadion,5,,POINT (46.84461 16.8512),Stadion 5,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,46.84461,16.8512,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4589,4351,16,26 számú automata - AUDI,4069,9027,Győr,Audi Hungária,1,,POINT (47.697 17.68915),Audi Hungária 1,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.697,17.68915,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4590,4349,16,24 számú automata - Győr Interspar,4069,9023,Győr,Fehérvári,3,,POINT (47.68741 17.64679),Fehérvári 3,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.68741,17.64679,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4591,4374,16,48 számú automata - Győr Pláza,4069,9024,Győr,Vasvári Pál,1/A,,POINT (47.66929 17.64668),Vasvári Pál 1/A,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.66929,17.64668,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,,,,,2022-06-08 15:28:46.243493,,,,True
4592,4348,16,23 számú automata - Tesco,4230,9400,Sopron,Ipar körút,30,,POINT (47.67044 16.61106),Ipar 30,,,,,,,,,,,,,,,,,+36 1 767 8272,uzleti.ugyfelszolgalat@posta.hu,,,,,,,,,,,,,,,,,,,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,,,,,,,,,,,,,,,,,True,,2022-06-01 13:20:40.601754+00:00,,,47.6698755,16.6120304,16,Posta csomagautomata,vending_machine_parcel_locker,"{'payment:debit_cards': 'yes', 'ref:vatin:hu': '10901232-2-44', 'contact:instagram': 'https://www.instagram.com/magyar_posta_zrt', 'brand': 'Magyar Posta', 'contact:facebook': 'https://www.facebook.com/MagyarPosta', 'parcel_mail_in': 'yes', 'payment:cash': 'yes', 'phone': '+3617678200', 'ref:vatin': 'HU10901232', 'operator': 'Magyar Posta Zrt.', 'contact:email': 'ugyfelszolgalat@posta.hu', 'brand:wikidata': 'Q145614', 'brand:wikipedia': 'hu:Magyar Posta Zrt.', 'operator:addr': '1138 Budapest, Dunavirág utca 2-6.', 'contact:youtube': 'https://www.youtube.com/user/magyarpostaofficial', 'amenity': 'parcel_locker'}",https://www.posta.hu,hupostacso,(mpl|posta),,False,False,2000.0,200.0,,2508140561,OSM_object_type.node,4,0,2022-04-13 21:43:01.000000,"{'ref': 'MPL 23. Csomagautomata', 'brand': 'Magyar Posta Logisztika (MPL)', 'outdoor': 'yes', 'addr:country': 'HU', 'parcel_mail_in': 'yes', 'payment:cash': 'no', 'addr:postcode': '9401', 'addr:city': 'Sopron', 'opening_hours': '24/7', 'operator': 'Magyar Posta', 'website': 'http://www.posta.hu/csomagautomata', 'parcel_pickup': 'yes', 'addr:housenumber': '30', 'amenity': 'parcel_locker', 'payment:contactless': 'yes', 'phone': '+36 1 421 7282', 'addr:street': 'Ipar körút'}",,96.01982406,False
